"cod_cliente","cod_agencia","saldo_total","nome","cidade","tipo_agencia"
264,7,1065.24,Agência Digital,São Paulo,Digital
274,7,105741.37,Agência Digital,São Paulo,Digital
274,7,105741.37,Agência Digital,São Paulo,Digital
276,7,10241.662,Agência Digital,São Paulo,Digital
276,7,10241.662,Agência Digital,São Paulo,Digital
283,7,12870.35,Agência Digital,São Paulo,Digital
283,7,12870.35,Agência Digital,São Paulo,Digital
301,7,23199.27,Agência Digital,São Paulo,Digital
301,7,23199.27,Agência Digital,São Paulo,Digital
310,7,6616.2305,Agência Digital,São Paulo,Digital
310,7,6616.2305,Agência Digital,São Paulo,Digital
317,7,5980.913,Agência Digital,São Paulo,Digital
317,7,5980.913,Agência Digital,São Paulo,Digital
342,7,33695.246,Agência Digital,São Paulo,Digital
342,7,33695.246,Agência Digital,São Paulo,Digital
360,7,22218.494,Agência Digital,São Paulo,Digital
360,7,22218.494,Agência Digital,São Paulo,Digital
385,7,12044.817,Agência Digital,São Paulo,Digital
385,7,12044.817,Agência Digital,São Paulo,Digital
411,7,165559.72,Agência Digital,São Paulo,Digital
411,7,165559.72,Agência Digital,São Paulo,Digital
414,7,6141.7656,Agência Digital,São Paulo,Digital
414,7,6141.7656,Agência Digital,São Paulo,Digital
417,7,11095.683,Agência Digital,São Paulo,Digital
417,7,11095.683,Agência Digital,São Paulo,Digital
421,7,466.6167,Agência Digital,São Paulo,Digital
421,7,466.6167,Agência Digital,São Paulo,Digital
433,7,815.3023,Agência Digital,São Paulo,Digital
433,7,815.3023,Agência Digital,São Paulo,Digital
437,7,742.2129,Agência Digital,São Paulo,Digital
437,7,742.2129,Agência Digital,São Paulo,Digital
457,7,3056.27,Agência Digital,São Paulo,Digital
457,7,3056.27,Agência Digital,São Paulo,Digital
464,7,11680.431,Agência Digital,São Paulo,Digital
464,7,11680.431,Agência Digital,São Paulo,Digital
477,7,1851.4464,Agência Digital,São Paulo,Digital
477,7,1851.4464,Agência Digital,São Paulo,Digital
491,7,34816.11,Agência Digital,São Paulo,Digital
491,7,34816.11,Agência Digital,São Paulo,Digital
498,7,5685.1465,Agência Digital,São Paulo,Digital
498,7,5685.1465,Agência Digital,São Paulo,Digital
506,7,11257.517,Agência Digital,São Paulo,Digital
506,7,11257.517,Agência Digital,São Paulo,Digital
521,7,248.5494,Agência Digital,São Paulo,Digital
521,7,248.5494,Agência Digital,São Paulo,Digital
527,7,151338.39,Agência Digital,São Paulo,Digital
527,7,151338.39,Agência Digital,São Paulo,Digital
529,7,31630.654,Agência Digital,São Paulo,Digital
529,7,31630.654,Agência Digital,São Paulo,Digital
530,7,11555.847,Agência Digital,São Paulo,Digital
530,7,11555.847,Agência Digital,São Paulo,Digital
550,7,102824.59,Agência Digital,São Paulo,Digital
550,7,102824.59,Agência Digital,São Paulo,Digital
552,7,31.2914,Agência Digital,São Paulo,Digital
552,7,31.2914,Agência Digital,São Paulo,Digital
573,7,830.56,Agência Digital,São Paulo,Digital
573,7,830.56,Agência Digital,São Paulo,Digital
579,7,7337.751,Agência Digital,São Paulo,Digital
579,7,7337.751,Agência Digital,São Paulo,Digital
581,7,8627.612,Agência Digital,São Paulo,Digital
581,7,8627.612,Agência Digital,São Paulo,Digital
588,7,6797.461,Agência Digital,São Paulo,Digital
588,7,6797.461,Agência Digital,São Paulo,Digital
622,7,2143.14,Agência Digital,São Paulo,Digital
622,7,2143.14,Agência Digital,São Paulo,Digital
628,7,85151.42,Agência Digital,São Paulo,Digital
628,7,85151.42,Agência Digital,São Paulo,Digital
636,7,7746.5645,Agência Digital,São Paulo,Digital
636,7,7746.5645,Agência Digital,São Paulo,Digital
637,7,3806.2207,Agência Digital,São Paulo,Digital
637,7,3806.2207,Agência Digital,São Paulo,Digital
646,7,45815.84,Agência Digital,São Paulo,Digital
646,7,45815.84,Agência Digital,São Paulo,Digital
649,7,21961.584,Agência Digital,São Paulo,Digital
649,7,21961.584,Agência Digital,São Paulo,Digital
650,7,7.0406,Agência Digital,São Paulo,Digital
650,7,7.0406,Agência Digital,São Paulo,Digital
674,7,235.9671,Agência Digital,São Paulo,Digital
674,7,235.9671,Agência Digital,São Paulo,Digital
680,7,55.689,Agência Digital,São Paulo,Digital
680,7,55.689,Agência Digital,São Paulo,Digital
681,7,160415.0,Agência Digital,São Paulo,Digital
681,7,160415.0,Agência Digital,São Paulo,Digital
690,7,27760.701,Agência Digital,São Paulo,Digital
690,7,27760.701,Agência Digital,São Paulo,Digital
691,7,107912.57,Agência Digital,São Paulo,Digital
691,7,107912.57,Agência Digital,São Paulo,Digital
716,7,427.158,Agência Digital,São Paulo,Digital
716,7,427.158,Agência Digital,São Paulo,Digital
728,7,19557.773,Agência Digital,São Paulo,Digital
728,7,19557.773,Agência Digital,São Paulo,Digital
737,7,901.5984,Agência Digital,São Paulo,Digital
737,7,901.5984,Agência Digital,São Paulo,Digital
761,7,9.265,Agência Digital,São Paulo,Digital
761,7,9.265,Agência Digital,São Paulo,Digital
771,7,92428.74,Agência Digital,São Paulo,Digital
771,7,92428.74,Agência Digital,São Paulo,Digital
782,7,35279.734,Agência Digital,São Paulo,Digital
782,7,35279.734,Agência Digital,São Paulo,Digital
783,7,41501.582,Agência Digital,São Paulo,Digital
783,7,41501.582,Agência Digital,São Paulo,Digital
794,7,996.4074,Agência Digital,São Paulo,Digital
794,7,996.4074,Agência Digital,São Paulo,Digital
807,7,50704.86,Agência Digital,São Paulo,Digital
807,7,50704.86,Agência Digital,São Paulo,Digital
836,7,419.5917,Agência Digital,São Paulo,Digital
836,7,419.5917,Agência Digital,São Paulo,Digital
849,7,5047.48,Agência Digital,São Paulo,Digital
849,7,5047.48,Agência Digital,São Paulo,Digital
864,7,12665.79,Agência Digital,São Paulo,Digital
864,7,12665.79,Agência Digital,São Paulo,Digital
902,7,1374.9803,Agência Digital,São Paulo,Digital
902,7,1374.9803,Agência Digital,São Paulo,Digital
912,7,23870.488,Agência Digital,São Paulo,Digital
912,7,23870.488,Agência Digital,São Paulo,Digital
941,7,272.636,Agência Digital,São Paulo,Digital
941,7,272.636,Agência Digital,São Paulo,Digital
946,7,379.392,Agência Digital,São Paulo,Digital
946,7,379.392,Agência Digital,São Paulo,Digital
968,7,170.8248,Agência Digital,São Paulo,Digital
968,7,170.8248,Agência Digital,São Paulo,Digital
971,7,18364.652,Agência Digital,São Paulo,Digital
971,7,18364.652,Agência Digital,São Paulo,Digital
979,7,33568.805,Agência Digital,São Paulo,Digital
979,7,33568.805,Agência Digital,São Paulo,Digital
981,7,824.66,Agência Digital,São Paulo,Digital
981,7,824.66,Agência Digital,São Paulo,Digital
982,7,92.5728,Agência Digital,São Paulo,Digital
982,7,92.5728,Agência Digital,São Paulo,Digital
984,7,9173.724,Agência Digital,São Paulo,Digital
984,7,9173.724,Agência Digital,São Paulo,Digital
991,7,14.0812,Agência Digital,São Paulo,Digital
991,7,14.0812,Agência Digital,São Paulo,Digital
995,7,872.1574,Agência Digital,São Paulo,Digital
995,7,872.1574,Agência Digital,São Paulo,Digital
996,7,37556.418,Agência Digital,São Paulo,Digital
996,7,37556.418,Agência Digital,São Paulo,Digital
997,7,88.69,Agência Digital,São Paulo,Digital
997,7,88.69,Agência Digital,São Paulo,Digital
8,7,1238.663,Agência Digital,São Paulo,Digital
8,7,1238.663,Agência Digital,São Paulo,Digital
18,7,226548.62,Agência Digital,São Paulo,Digital
18,7,226548.62,Agência Digital,São Paulo,Digital
54,7,30239.916,Agência Digital,São Paulo,Digital
54,7,30239.916,Agência Digital,São Paulo,Digital
77,7,415.6119,Agência Digital,São Paulo,Digital
77,7,415.6119,Agência Digital,São Paulo,Digital
87,7,35777.785,Agência Digital,São Paulo,Digital
87,7,35777.785,Agência Digital,São Paulo,Digital
97,7,46143.094,Agência Digital,São Paulo,Digital
97,7,46143.094,Agência Digital,São Paulo,Digital
105,7,34360.527,Agência Digital,São Paulo,Digital
105,7,34360.527,Agência Digital,São Paulo,Digital
124,7,2933.2446,Agência Digital,São Paulo,Digital
124,7,2933.2446,Agência Digital,São Paulo,Digital
130,7,487.23,Agência Digital,São Paulo,Digital
130,7,487.23,Agência Digital,São Paulo,Digital
139,7,437.8095,Agência Digital,São Paulo,Digital
139,7,437.8095,Agência Digital,São Paulo,Digital
143,7,2958.6,Agência Digital,São Paulo,Digital
143,7,2958.6,Agência Digital,São Paulo,Digital
149,7,21311.996,Agência Digital,São Paulo,Digital
149,7,21311.996,Agência Digital,São Paulo,Digital
178,7,24518.924,Agência Digital,São Paulo,Digital
178,7,24518.924,Agência Digital,São Paulo,Digital
197,7,198787.4,Agência Digital,São Paulo,Digital
197,7,198787.4,Agência Digital,São Paulo,Digital
202,7,19693.783,Agência Digital,São Paulo,Digital
202,7,19693.783,Agência Digital,São Paulo,Digital
216,7,75578.5,Agência Digital,São Paulo,Digital
216,7,75578.5,Agência Digital,São Paulo,Digital
226,7,30179.975,Agência Digital,São Paulo,Digital
226,7,30179.975,Agência Digital,São Paulo,Digital
228,7,78851.94,Agência Digital,São Paulo,Digital
228,7,78851.94,Agência Digital,São Paulo,Digital
271,7,72928.57,Agência Digital,São Paulo,Digital
271,7,72928.57,Agência Digital,São Paulo,Digital
297,7,925.8808,Agência Digital,São Paulo,Digital
297,7,925.8808,Agência Digital,São Paulo,Digital
307,7,95.0724,Agência Digital,São Paulo,Digital
307,7,95.0724,Agência Digital,São Paulo,Digital
319,7,62237.18,Agência Digital,São Paulo,Digital
319,7,62237.18,Agência Digital,São Paulo,Digital
341,7,9032.98,Agência Digital,São Paulo,Digital
341,7,9032.98,Agência Digital,São Paulo,Digital
352,7,25597.94,Agência Digital,São Paulo,Digital
352,7,25597.94,Agência Digital,São Paulo,Digital
380,7,28308.879,Agência Digital,São Paulo,Digital
380,7,28308.879,Agência Digital,São Paulo,Digital
389,7,101.1483,Agência Digital,São Paulo,Digital
389,7,101.1483,Agência Digital,São Paulo,Digital
398,7,87.636,Agência Digital,São Paulo,Digital
398,7,87.636,Agência Digital,São Paulo,Digital
418,7,26645.94,Agência Digital,São Paulo,Digital
418,7,26645.94,Agência Digital,São Paulo,Digital
422,7,188.4283,Agência Digital,São Paulo,Digital
422,7,188.4283,Agência Digital,São Paulo,Digital
438,7,11894.958,Agência Digital,São Paulo,Digital
438,7,11894.958,Agência Digital,São Paulo,Digital
459,7,124.79,Agência Digital,São Paulo,Digital
459,7,124.79,Agência Digital,São Paulo,Digital
479,7,328.5682,Agência Digital,São Paulo,Digital
479,7,328.5682,Agência Digital,São Paulo,Digital
487,7,32798.234,Agência Digital,São Paulo,Digital
487,7,32798.234,Agência Digital,São Paulo,Digital
490,7,3991.06,Agência Digital,São Paulo,Digital
490,7,3991.06,Agência Digital,São Paulo,Digital
500,7,11679.79,Agência Digital,São Paulo,Digital
500,7,11679.79,Agência Digital,São Paulo,Digital
537,7,6522.8413,Agência Digital,São Paulo,Digital
537,7,6522.8413,Agência Digital,São Paulo,Digital
543,7,4106.5596,Agência Digital,São Paulo,Digital
543,7,4106.5596,Agência Digital,São Paulo,Digital
549,7,1106.7705,Agência Digital,São Paulo,Digital
549,7,1106.7705,Agência Digital,São Paulo,Digital
554,7,20.3056,Agência Digital,São Paulo,Digital
554,7,20.3056,Agência Digital,São Paulo,Digital
577,7,17829.867,Agência Digital,São Paulo,Digital
577,7,17829.867,Agência Digital,São Paulo,Digital
606,7,1239.81,Agência Digital,São Paulo,Digital
606,7,1239.81,Agência Digital,São Paulo,Digital
625,7,10787.117,Agência Digital,São Paulo,Digital
625,7,10787.117,Agência Digital,São Paulo,Digital
647,7,143.43,Agência Digital,São Paulo,Digital
647,7,143.43,Agência Digital,São Paulo,Digital
685,7,56057.105,Agência Digital,São Paulo,Digital
685,7,56057.105,Agência Digital,São Paulo,Digital
687,7,44954.05,Agência Digital,São Paulo,Digital
687,7,44954.05,Agência Digital,São Paulo,Digital
698,7,52949.883,Agência Digital,São Paulo,Digital
698,7,52949.883,Agência Digital,São Paulo,Digital
710,7,3706.8254,Agência Digital,São Paulo,Digital
710,7,3706.8254,Agência Digital,São Paulo,Digital
732,7,26142.373,Agência Digital,São Paulo,Digital
732,7,26142.373,Agência Digital,São Paulo,Digital
755,7,48347.008,Agência Digital,São Paulo,Digital
755,7,48347.008,Agência Digital,São Paulo,Digital
756,7,11326.051,Agência Digital,São Paulo,Digital
756,7,11326.051,Agência Digital,São Paulo,Digital
769,7,3666.872,Agência Digital,São Paulo,Digital
769,7,3666.872,Agência Digital,São Paulo,Digital
787,7,109334.01,Agência Digital,São Paulo,Digital
787,7,109334.01,Agência Digital,São Paulo,Digital
796,7,5281.9224,Agência Digital,São Paulo,Digital
796,7,5281.9224,Agência Digital,São Paulo,Digital
802,7,32374.373,Agência Digital,São Paulo,Digital
802,7,32374.373,Agência Digital,São Paulo,Digital
824,7,18454.705,Agência Digital,São Paulo,Digital
824,7,18454.705,Agência Digital,São Paulo,Digital
839,7,14016.338,Agência Digital,São Paulo,Digital
839,7,14016.338,Agência Digital,São Paulo,Digital
855,7,48777.11,Agência Digital,São Paulo,Digital
855,7,48777.11,Agência Digital,São Paulo,Digital
880,7,20335.094,Agência Digital,São Paulo,Digital
880,7,20335.094,Agência Digital,São Paulo,Digital
883,7,29382.133,Agência Digital,São Paulo,Digital
883,7,29382.133,Agência Digital,São Paulo,Digital
937,7,1659.4315,Agência Digital,São Paulo,Digital
937,7,1659.4315,Agência Digital,São Paulo,Digital
967,7,62645.777,Agência Digital,São Paulo,Digital
967,7,62645.777,Agência Digital,São Paulo,Digital
37,7,352.04,Agência Digital,São Paulo,Digital
37,7,352.04,Agência Digital,São Paulo,Digital
47,7,37349.645,Agência Digital,São Paulo,Digital
47,7,37349.645,Agência Digital,São Paulo,Digital
82,7,2813.932,Agência Digital,São Paulo,Digital
82,7,2813.932,Agência Digital,São Paulo,Digital
89,7,69758.36,Agência Digital,São Paulo,Digital
89,7,69758.36,Agência Digital,São Paulo,Digital
103,7,38172.348,Agência Digital,São Paulo,Digital
103,7,38172.348,Agência Digital,São Paulo,Digital
126,7,57292.047,Agência Digital,São Paulo,Digital
126,7,57292.047,Agência Digital,São Paulo,Digital
142,7,229.99,Agência Digital,São Paulo,Digital
142,7,229.99,Agência Digital,São Paulo,Digital
165,7,9170.933,Agência Digital,São Paulo,Digital
165,7,9170.933,Agência Digital,São Paulo,Digital
167,7,132218.81,Agência Digital,São Paulo,Digital
167,7,132218.81,Agência Digital,São Paulo,Digital
213,7,60366.02,Agência Digital,São Paulo,Digital
213,7,60366.02,Agência Digital,São Paulo,Digital
225,7,419923.2,Agência Digital,São Paulo,Digital
225,7,419923.2,Agência Digital,São Paulo,Digital
240,7,6642.558,Agência Digital,São Paulo,Digital
240,7,6642.558,Agência Digital,São Paulo,Digital
261,7,40119.08,Agência Digital,São Paulo,Digital
261,7,40119.08,Agência Digital,São Paulo,Digital
263,7,14228.492,Agência Digital,São Paulo,Digital
263,7,14228.492,Agência Digital,São Paulo,Digital
267,7,15860.197,Agência Digital,São Paulo,Digital
267,7,15860.197,Agência Digital,São Paulo,Digital
289,7,392.8112,Agência Digital,São Paulo,Digital
289,7,392.8112,Agência Digital,São Paulo,Digital
292,7,134384.27,Agência Digital,São Paulo,Digital
292,7,134384.27,Agência Digital,São Paulo,Digital
294,7,52858.188,Agência Digital,São Paulo,Digital
294,7,52858.188,Agência Digital,São Paulo,Digital
302,7,47083.895,Agência Digital,São Paulo,Digital
302,7,47083.895,Agência Digital,São Paulo,Digital
303,7,59.4792,Agência Digital,São Paulo,Digital
303,7,59.4792,Agência Digital,São Paulo,Digital
315,7,15067.777,Agência Digital,São Paulo,Digital
315,7,15067.777,Agência Digital,São Paulo,Digital
329,7,22775.06,Agência Digital,São Paulo,Digital
329,7,22775.06,Agência Digital,São Paulo,Digital
379,7,1110.2642,Agência Digital,São Paulo,Digital
379,7,1110.2642,Agência Digital,São Paulo,Digital
412,7,299.2528,Agência Digital,São Paulo,Digital
412,7,299.2528,Agência Digital,São Paulo,Digital
423,7,7737.6025,Agência Digital,São Paulo,Digital
423,7,7737.6025,Agência Digital,São Paulo,Digital
441,7,23947.123,Agência Digital,São Paulo,Digital
441,7,23947.123,Agência Digital,São Paulo,Digital
454,7,1612.0416,Agência Digital,São Paulo,Digital
454,7,1612.0416,Agência Digital,São Paulo,Digital
461,7,472.8834,Agência Digital,São Paulo,Digital
461,7,472.8834,Agência Digital,São Paulo,Digital
482,7,67872.97,Agência Digital,São Paulo,Digital
482,7,67872.97,Agência Digital,São Paulo,Digital
538,7,2676.2988,Agência Digital,São Paulo,Digital
538,7,2676.2988,Agência Digital,São Paulo,Digital
542,7,275.73,Agência Digital,São Paulo,Digital
542,7,275.73,Agência Digital,São Paulo,Digital
546,7,134.739,Agência Digital,São Paulo,Digital
546,7,134.739,Agência Digital,São Paulo,Digital
551,7,30963.523,Agência Digital,São Paulo,Digital
551,7,30963.523,Agência Digital,São Paulo,Digital
558,7,359.56,Agência Digital,São Paulo,Digital
558,7,359.56,Agência Digital,São Paulo,Digital
565,7,4723.7935,Agência Digital,São Paulo,Digital
565,7,4723.7935,Agência Digital,São Paulo,Digital
570,7,1634.644,Agência Digital,São Paulo,Digital
570,7,1634.644,Agência Digital,São Paulo,Digital
595,7,244085.12,Agência Digital,São Paulo,Digital
595,7,244085.12,Agência Digital,São Paulo,Digital
657,7,76149.84,Agência Digital,São Paulo,Digital
657,7,76149.84,Agência Digital,São Paulo,Digital
673,7,92837.586,Agência Digital,São Paulo,Digital
673,7,92837.586,Agência Digital,São Paulo,Digital
686,7,9942.368,Agência Digital,São Paulo,Digital
686,7,9942.368,Agência Digital,São Paulo,Digital
702,7,26386.727,Agência Digital,São Paulo,Digital
702,7,26386.727,Agência Digital,São Paulo,Digital
709,7,111450.85,Agência Digital,São Paulo,Digital
709,7,111450.85,Agência Digital,São Paulo,Digital
722,7,13669.027,Agência Digital,São Paulo,Digital
722,7,13669.027,Agência Digital,São Paulo,Digital
738,7,17755.959,Agência Digital,São Paulo,Digital
738,7,17755.959,Agência Digital,São Paulo,Digital
746,7,6437.875,Agência Digital,São Paulo,Digital
746,7,6437.875,Agência Digital,São Paulo,Digital
754,7,1251.1584,Agência Digital,São Paulo,Digital
754,7,1251.1584,Agência Digital,São Paulo,Digital
757,7,7591.24,Agência Digital,São Paulo,Digital
757,7,7591.24,Agência Digital,São Paulo,Digital
792,7,40346.727,Agência Digital,São Paulo,Digital
792,7,40346.727,Agência Digital,São Paulo,Digital
818,7,40853.203,Agência Digital,São Paulo,Digital
818,7,40853.203,Agência Digital,São Paulo,Digital
851,7,182.1792,Agência Digital,São Paulo,Digital
851,7,182.1792,Agência Digital,São Paulo,Digital
857,7,1985.6649,Agência Digital,São Paulo,Digital
857,7,1985.6649,Agência Digital,São Paulo,Digital
865,7,11394.444,Agência Digital,São Paulo,Digital
865,7,11394.444,Agência Digital,São Paulo,Digital
873,7,179.7712,Agência Digital,São Paulo,Digital
873,7,179.7712,Agência Digital,São Paulo,Digital
874,7,187.6128,Agência Digital,São Paulo,Digital
874,7,187.6128,Agência Digital,São Paulo,Digital
917,7,2074.1213,Agência Digital,São Paulo,Digital
917,7,2074.1213,Agência Digital,São Paulo,Digital
928,7,1453.0848,Agência Digital,São Paulo,Digital
928,7,1453.0848,Agência Digital,São Paulo,Digital
936,7,95650.125,Agência Digital,São Paulo,Digital
936,7,95650.125,Agência Digital,São Paulo,Digital
951,7,5283.1567,Agência Digital,São Paulo,Digital
951,7,5283.1567,Agência Digital,São Paulo,Digital
957,7,14387.092,Agência Digital,São Paulo,Digital
957,7,14387.092,Agência Digital,São Paulo,Digital
973,7,3776.5786,Agência Digital,São Paulo,Digital
973,7,3776.5786,Agência Digital,São Paulo,Digital
992,7,2219.01,Agência Digital,São Paulo,Digital
992,7,2219.01,Agência Digital,São Paulo,Digital
994,7,19719.414,Agência Digital,São Paulo,Digital
994,7,19719.414,Agência Digital,São Paulo,Digital
7,7,98.6544,Agência Digital,São Paulo,Digital
7,7,98.6544,Agência Digital,São Paulo,Digital
98,7,110694.89,Agência Digital,São Paulo,Digital
98,7,110694.89,Agência Digital,São Paulo,Digital
100,7,26815.902,Agência Digital,São Paulo,Digital
100,7,26815.902,Agência Digital,São Paulo,Digital
117,7,61939.957,Agência Digital,São Paulo,Digital
117,7,61939.957,Agência Digital,São Paulo,Digital
122,7,24.6742,Agência Digital,São Paulo,Digital
122,7,24.6742,Agência Digital,São Paulo,Digital
128,7,8.5986,Agência Digital,São Paulo,Digital
128,7,8.5986,Agência Digital,São Paulo,Digital
133,7,264.9136,Agência Digital,São Paulo,Digital
133,7,264.9136,Agência Digital,São Paulo,Digital
137,7,67907.37,Agência Digital,São Paulo,Digital
137,7,67907.37,Agência Digital,São Paulo,Digital
150,7,30578.582,Agência Digital,São Paulo,Digital
150,7,30578.582,Agência Digital,São Paulo,Digital
151,7,29082.297,Agência Digital,São Paulo,Digital
151,7,29082.297,Agência Digital,São Paulo,Digital
159,7,435.8952,Agência Digital,São Paulo,Digital
159,7,435.8952,Agência Digital,São Paulo,Digital
174,7,23287.879,Agência Digital,São Paulo,Digital
174,7,23287.879,Agência Digital,São Paulo,Digital
181,7,32738.633,Agência Digital,São Paulo,Digital
181,7,32738.633,Agência Digital,São Paulo,Digital
204,7,7630.231,Agência Digital,São Paulo,Digital
204,7,7630.231,Agência Digital,São Paulo,Digital
247,7,92174.68,Agência Digital,São Paulo,Digital
247,7,92174.68,Agência Digital,São Paulo,Digital
256,7,3.88,Agência Digital,São Paulo,Digital
256,7,3.88,Agência Digital,São Paulo,Digital
262,7,78324.9,Agência Digital,São Paulo,Digital
262,7,78324.9,Agência Digital,São Paulo,Digital
272,7,185905.52,Agência Digital,São Paulo,Digital
272,7,185905.52,Agência Digital,São Paulo,Digital
281,7,1034.35,Agência Digital,São Paulo,Digital
281,7,1034.35,Agência Digital,São Paulo,Digital
296,7,14857.755,Agência Digital,São Paulo,Digital
296,7,14857.755,Agência Digital,São Paulo,Digital
311,7,2741.6504,Agência Digital,São Paulo,Digital
311,7,2741.6504,Agência Digital,São Paulo,Digital
318,7,49763.07,Agência Digital,São Paulo,Digital
318,7,49763.07,Agência Digital,São Paulo,Digital
330,7,25535.143,Agência Digital,São Paulo,Digital
330,7,25535.143,Agência Digital,São Paulo,Digital
334,7,20727.58,Agência Digital,São Paulo,Digital
334,7,20727.58,Agência Digital,São Paulo,Digital
349,7,28053.59,Agência Digital,São Paulo,Digital
349,7,28053.59,Agência Digital,São Paulo,Digital
406,7,4672.4546,Agência Digital,São Paulo,Digital
406,7,4672.4546,Agência Digital,São Paulo,Digital
439,7,1.221,Agência Digital,São Paulo,Digital
439,7,1.221,Agência Digital,São Paulo,Digital
478,7,36880.004,Agência Digital,São Paulo,Digital
478,7,36880.004,Agência Digital,São Paulo,Digital
489,7,230.9076,Agência Digital,São Paulo,Digital
489,7,230.9076,Agência Digital,São Paulo,Digital
493,7,17359.52,Agência Digital,São Paulo,Digital
493,7,17359.52,Agência Digital,São Paulo,Digital
494,7,353.712,Agência Digital,São Paulo,Digital
494,7,353.712,Agência Digital,São Paulo,Digital
508,7,14898.66,Agência Digital,São Paulo,Digital
508,7,14898.66,Agência Digital,São Paulo,Digital
519,7,797.4624,Agência Digital,São Paulo,Digital
519,7,797.4624,Agência Digital,São Paulo,Digital
536,7,457.355,Agência Digital,São Paulo,Digital
536,7,457.355,Agência Digital,São Paulo,Digital
561,7,9182.99,Agência Digital,São Paulo,Digital
561,7,9182.99,Agência Digital,São Paulo,Digital
572,7,26.108,Agência Digital,São Paulo,Digital
572,7,26.108,Agência Digital,São Paulo,Digital
589,7,74008.73,Agência Digital,São Paulo,Digital
589,7,74008.73,Agência Digital,São Paulo,Digital
593,7,56788.445,Agência Digital,São Paulo,Digital
593,7,56788.445,Agência Digital,São Paulo,Digital
607,7,1963.9692,Agência Digital,São Paulo,Digital
607,7,1963.9692,Agência Digital,São Paulo,Digital
618,7,11413.906,Agência Digital,São Paulo,Digital
618,7,11413.906,Agência Digital,São Paulo,Digital
627,7,143.3355,Agência Digital,São Paulo,Digital
627,7,143.3355,Agência Digital,São Paulo,Digital
645,7,296.4417,Agência Digital,São Paulo,Digital
645,7,296.4417,Agência Digital,São Paulo,Digital
658,7,10623.523,Agência Digital,São Paulo,Digital
658,7,10623.523,Agência Digital,São Paulo,Digital
660,7,64380.39,Agência Digital,São Paulo,Digital
660,7,64380.39,Agência Digital,São Paulo,Digital
663,7,318.7912,Agência Digital,São Paulo,Digital
663,7,318.7912,Agência Digital,São Paulo,Digital
682,7,20.3082,Agência Digital,São Paulo,Digital
682,7,20.3082,Agência Digital,São Paulo,Digital
695,7,18491.94,Agência Digital,São Paulo,Digital
695,7,18491.94,Agência Digital,São Paulo,Digital
708,7,959.208,Agência Digital,São Paulo,Digital
708,7,959.208,Agência Digital,São Paulo,Digital
729,7,267.7912,Agência Digital,São Paulo,Digital
729,7,267.7912,Agência Digital,São Paulo,Digital
734,7,1021.1032,Agência Digital,São Paulo,Digital
734,7,1021.1032,Agência Digital,São Paulo,Digital
745,7,24507.803,Agência Digital,São Paulo,Digital
745,7,24507.803,Agência Digital,São Paulo,Digital
803,7,71217.555,Agência Digital,São Paulo,Digital
803,7,71217.555,Agência Digital,São Paulo,Digital
822,7,238.97,Agência Digital,São Paulo,Digital
822,7,238.97,Agência Digital,São Paulo,Digital
827,7,107556.29,Agência Digital,São Paulo,Digital
827,7,107556.29,Agência Digital,São Paulo,Digital
860,7,41005.773,Agência Digital,São Paulo,Digital
860,7,41005.773,Agência Digital,São Paulo,Digital
882,7,12488.9,Agência Digital,São Paulo,Digital
882,7,12488.9,Agência Digital,São Paulo,Digital
884,7,13113.032,Agência Digital,São Paulo,Digital
884,7,13113.032,Agência Digital,São Paulo,Digital
893,7,310.48,Agência Digital,São Paulo,Digital
893,7,310.48,Agência Digital,São Paulo,Digital
929,7,34456.312,Agência Digital,São Paulo,Digital
929,7,34456.312,Agência Digital,São Paulo,Digital
942,7,48.2575,Agência Digital,São Paulo,Digital
942,7,48.2575,Agência Digital,São Paulo,Digital
944,7,18246.871,Agência Digital,São Paulo,Digital
944,7,18246.871,Agência Digital,São Paulo,Digital
948,7,22981.422,Agência Digital,São Paulo,Digital
948,7,22981.422,Agência Digital,São Paulo,Digital
959,7,9579.724,Agência Digital,São Paulo,Digital
959,7,9579.724,Agência Digital,São Paulo,Digital
964,7,938.7,Agência Digital,São Paulo,Digital
964,7,938.7,Agência Digital,São Paulo,Digital
969,7,19705.836,Agência Digital,São Paulo,Digital
969,7,19705.836,Agência Digital,São Paulo,Digital
986,7,3674.6116,Agência Digital,São Paulo,Digital
986,7,3674.6116,Agência Digital,São Paulo,Digital
999,7,18697.457,Agência Digital,São Paulo,Digital
999,7,18697.457,Agência Digital,São Paulo,Digital
12,7,437.2888,Agência Digital,São Paulo,Digital
12,7,437.2888,Agência Digital,São Paulo,Digital
13,7,229.779,Agência Digital,São Paulo,Digital
13,7,229.779,Agência Digital,São Paulo,Digital
20,7,50155.812,Agência Digital,São Paulo,Digital
20,7,50155.812,Agência Digital,São Paulo,Digital
58,7,55549.863,Agência Digital,São Paulo,Digital
58,7,55549.863,Agência Digital,São Paulo,Digital
63,7,2354.2495,Agência Digital,São Paulo,Digital
63,7,2354.2495,Agência Digital,São Paulo,Digital
91,7,51889.38,Agência Digital,São Paulo,Digital
91,7,51889.38,Agência Digital,São Paulo,Digital
123,7,308.1314,Agência Digital,São Paulo,Digital
123,7,308.1314,Agência Digital,São Paulo,Digital
182,7,6257.19,Agência Digital,São Paulo,Digital
182,7,6257.19,Agência Digital,São Paulo,Digital
273,7,65.4885,Agência Digital,São Paulo,Digital
